Field Id,Layout Id,Wizard Id,Tab Id,Section,Mode,Field Sequence,Formula Expression,Default Value,Is Mandatory,Source_File,PickList Id,Value,Actual Value,Sort Order,Api Name,Is System Value,Is Customized,Is Restricted,Is Default,Color Code,Category,Allowed Time,Module Id,Label,Field Data Type,Is Custom,Maximum Length,Decimal Places,Rounding Precision,Is Unique,Is Encrypt,Formula Return Type,Formula Decimal Places,Preifx,Suffix,Starting Number,Parent Module Id,Header Label,Id,Dependent Field Id,Unique Id,Dependent Unique Id,Is Internal,Source,Layout Name,Tab Name,Created By Id,Modified By Id,Created Time,Modified Time,Status,Name,Singular Label,Module Type,Web Link,Visibility,Modified By,Path,Description,Parent,Done,Type,Species,Governance_Layer,Notes,category,repo_root,branch,remote_present,remote_default,upstream,relation,ahead,behind,clean,Auto-Renews,Domain Lock,DKIM,MX,Forwards To,Renews On,Systems,Account,URL,WHOIS Privacy,Tags,Linked-To,realm,realm_slug,enabled,routing_priority,default_sensitivity,description,version,sensitivity,classification,default_visibility,allowed_realms,mask_rules,notes
zcrm_6789162000000002685,zcrm_6789162000001418089,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001418429,Awaiting Approval,Awaiting Approval,5,Awaiting_Approval,false,true,,,#5d4ffb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000002685,zcrm_6789162000001418089,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001418430,In Progress,In Progress,6,In_Progress,false,true,,,#168aef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000002685,zcrm_6789162000001418089,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001418431,Cancelled,Cancelled,7,Cancelled,false,true,,,#c9651a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000002685,zcrm_6789162000001418089,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001418950,Approved,Approved,8,Approved,false,true,,,#25b52a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000003091,zcrm_6789162000000091045,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001618905,Partial,Partial,5,Partial,false,true,,,#5d4ffb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000003091,zcrm_6789162000000091045,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001618906,Paid,Paid,6,Paid,false,true,,,#25b52a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000003091,zcrm_6789162000000091045,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001618907,Open,Open,7,Open,false,true,,,#5d4ffb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001628100,zcrm_6789162000001628061,,,,,,,1,,core.PickListFieldProperties_001.csv,zcrm_6789162000001628156,Available,Available,1,Available,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001628100,zcrm_6789162000001628061,,,,,,,2,,core.PickListFieldProperties_001.csv,zcrm_6789162000001628158,Draft,Draft,2,Draft,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001628100,zcrm_6789162000001628061,,,,,,,0,,core.PickListFieldProperties_001.csv,zcrm_6789162000001628160,Trash,Trash,3,Trash,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001628144,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001628162,Unsubscribe link,Unsubscribe link,1,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001628144,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001628164,Manual,Manual,2,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001628144,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001628166,Zoho campaigns,Zoho campaigns,3,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001628144,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001628168,Consent form,Consent form,4,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001629824,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001629823,Credit Card,Credit Card,2,Credit_Card,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001629824,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001629825,ACH,ACH,3,ACH,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001629824,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001629827,Check,Check,4,Check,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001629824,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001629829,Zelle,Zelle,5,Zelle,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001629824,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001629831,CashApp,CashApp,6,CashApp,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001629824,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001629833,Cash,Cash,7,Cash,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001629824,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001629835,Firm Credit,Firm Credit,8,Firm_Credit,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001629824,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001629837,Other,Other,9,Other,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001629824,zcrm_6789162000001628061,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001629840,-None-,-None-,1,-None-,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001725855,zcrm_6789162000000804940,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001725854,Not Started,Not Started,2,Not_Started,false,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001725855,zcrm_6789162000000804940,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001725856,Scheduled,Scheduled,3,Scheduled,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001725855,zcrm_6789162000000804940,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001725858,On Hold,On Hold,4,On_Hold,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001725855,zcrm_6789162000000804940,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001725860,In Progress,In Progress,5,In_Progress,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001725855,zcrm_6789162000000804940,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001725862,Completed,Completed,6,Completed,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001725855,zcrm_6789162000000804940,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001725864,Cancelled,Cancelled,7,Cancelled,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001725855,zcrm_6789162000000804940,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001725867,-None-,-None-,1,-None-,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000002573,,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749005,New,New,16,New,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000390001,,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749027,Client Ghosted,Client Ghosted,11,Client_Ghosted,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000002567,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749117,Digital Automation,Digital Automation,4,Digital_Automation,false,true,,,#4137be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000002567,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749118,QiAlly Digital & Automation,QiAlly Digital & Automation,5,QiAlly_Digital_Automation,false,true,,,#5cb3fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000002567,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749119,QiAlly 360,QiAlly 360,6,QiAlly_360,false,true,,,#8a37be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000002567,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749120,QiAlly People Solutions,QiAlly People Solutions,7,QiAlly_People_Solutions,false,true,,,#e972fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000000002567,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749121,QiAlly BizStart & Compliance,QiAlly BizStart & Compliance,8,QiAlly_BizStart_Compliance,false,true,,,#168aef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749141,360 Monthly,360 Monthly,2,Monthly,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749143,360 Quarterly,360 Quarterly,3,Quarterly,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749145,360 Annual,360 Annual,4,Annual,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749147,Custom Bundle,Custom Bundle,5,Custom_Bundle,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749149,"Tax, Bookkeeping, Docs","Tax, Bookkeeping, Docs",6,Tax_Bookkeeping_Docs,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749151,People + BizStart + Automation,People + BizStart + Automation,7,People_BizStart_Automation,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749153,1040 – Individual Tax Return,1040 – Individual Tax Return,8,Individual_Tax_Return,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749155,1120S – S-Corp Tax Return,1120S – S-Corp Tax Return,9,S_S_Corp_Tax_Return,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749157,1065 – Partnership Tax Return,1065 – Partnership Tax Return,10,Partnership_Tax_Return,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749159,990 – Nonprofit Tax Return,990 – Nonprofit Tax Return,11,Nonprofit_Tax_Return,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749161,Bookkeeping – Cleanup,Bookkeeping – Cleanup,12,Bookkeeping_Cleanup,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749163,Bookkeeping – Monthly,Bookkeeping – Monthly,13,Bookkeeping_Monthly,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749165,Bookkeeping – Catch-Up,Bookkeeping – Catch-Up,14,Bookkeeping_Catch_Up,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749167,Profit & Loss Report,Profit & Loss Report,15,Profit_Loss_Report,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749169,Tax Amendment,Tax Amendment,16,Tax_Amendment,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749171,Back Taxes,Back Taxes,17,Back_Taxes,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749173,Audit Support,Audit Support,18,Audit_Support,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749175,1099 Filing,1099 Filing,19,Filing,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749177,Sales Tax Filing,Sales Tax Filing,20,Sales_Tax_Filing,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749179,Business Financials for Loan,Business Financials for Loan,21,Business_Financials_for_Loan,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749181,ITIN Filing,ITIN Filing,22,ITIN_Filing,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749183,Notary,Notary,23,Notary,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749185,Translation,Translation,24,Translation,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749187,Affidavit,Affidavit,25,Affidavit,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749189,Power of Attorney,Power of Attorney,26,Power_of_Attorney,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749191,USCIS Form Prep,USCIS Form Prep,27,USCIS_Form_Prep,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749193,Medical Records Summary,Medical Records Summary,28,Medical_Records_Summary,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749195,Contract Drafting,Contract Drafting,29,Contract_Drafting,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749197,Document Review,Document Review,30,Document_Review,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749199,Application Assistance,Application Assistance,31,Application_Assistance,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749201,Form Filling,Form Filling,32,Form_Filling,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749203,Certified Copies,Certified Copies,33,Certified_Copies,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749205,Remote Online Notary,Remote Online Notary,34,Remote_Online_Notary,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749207,LLC Formation,LLC Formation,35,LLC_Formation,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749209,Operating Agreement,Operating Agreement,36,Operating_Agreement,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749211,EIN Application,EIN Application,37,EIN_Application,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749213,Business License Application,Business License Application,38,Business_License_Application,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749215,Registered Agent Setup,Registered Agent Setup,39,Registered_Agent_Setup,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_6789162000001749142,zcrm_6789162000000091023,,,,,,,,,core.PickListFieldProperties_001.csv,zcrm_6789162000001749217,Compliance Monitoring,Compliance Monitoring,40,Compliance_Monitoring,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
